1.4901161138336505018742172978818416595458984375e-09,
2.2172927882646575881153694353997707366943359375e-08,
1.07476043620380323773133568465709686279296875e-07,
2.7368499500024512371965101920068264007568359375e-07,
3.876530996205218571049044840037822723388671875e-08,
1.31947464787618429227222804911434650421142578125e-07,
3.171779165977994807690265588462352752685546875e-07,
1.7926350326380458000130602158606052398681640625e-07,
5.5650877006652166301137185655534267425537109375e-07,
9.8971117079571513386326842010021209716796875e-07,
1.97878865726419661541513050906360149383544921875e-06,
2.78533945496928225793453748337924480438232421875e-06,
6.76028406676465465352521277964115142822265625e-06,
2.980021725829118395267869345843791961669921875e-06,
9.900937702977952170613207272253930568695068359375e-06,
2.0757190106746037372431601397693157196044921875e-05,
2.5401932211455147125889197923243045806884765625e-05,
6.7940618430128996152461695601232349872589111328125e-05,
1.058925599417559482162687345407903194427490234375e-05,
3.6095321956752801639822791912592947483062744140625e-05,
8.616249960502475602197591797448694705963134765625e-05,
4.93467518964951779025795985944569110870361328125e-05,
0.00016065120147279454698718836880289018154144287109375,
0.00030201115748995643883745287894271314144134521484375,
0.0004992346774745914927962076035328209400177001953125,
0.0010252011547977613048487910418771207332611083984375,
0.00134460808304825985004526955890469253063201904296875,
0.0034420647835577966588971321471035480499267578125,
0.00049379446009989447219368230435065925121307373046875,
0.0016836540543783973244984508710331283509731292724609375,
0.00402862421563010553171579886111430823802947998046875,
0.00224510247233167259395258952281437814235687255859375,
0.007329355591674246994671193533577024936676025390625,
0.0139904638212211551717700785957276821136474609375,
0.0223539301166055803804511015187017619609832763671875,
0.04788452052087921462231179248192347586154937744140625,
0.0537302821249461270980418703402392566204071044921875,
0.14904305805548023755591202643699944019317626953125,
0.066791664703259367996679429779760539531707763671875,
0.211008406578008844700633517277310602366924285888671875,
0.33813900039282163145770709888893179595470428466796875,
0.61356825467577846833222565692267380654811859130859375,
0.5817816568615630234972968537476845085620880126953125,
0.146829726104779734185967754456214606761932373046875,
0.1386659431691696919841660928796045482158660888671875,
0.3908159456689250799144019765662960708141326904296875,
0.26986392242495327309370622970163822174072265625,
0.5610020686953627322424154044711031019687652587890625,
0.41144915546003757444992743330658413469791412353515625,
0.36155948544187344051437094094580970704555511474609375,
0.65501045986843298152280112844891846179962158203125,
0.5470449600554243563266254568588919937610626220703125,
0.01444945679051501397083256961195729672908782958984375,
0.01819199948014083023650755421840585768222808837890625,
0.047771161076008594736919121714890934526920318603515625,
0.00144158280947170869268347814795561134815216064453125,
0.004905807933000161380476811245898716151714324951171875,
0.01162901943153771266992180244415067136287689208984375,
0.00709724881256612594171429009293206036090850830078125,
0.02294389154564735466834690669202245771884918212890625,
0.041432447247711667870362362009473145008087158203125,
0.0739865527682244117357868162798695266246795654296875,
0.134153618864528478837883085361681878566741943359375,
0.232971382056011311334486890700645744800567626953125,
0.4151941372159573262479170807637274265289306640625,
0.597907962050225894046207031351514160633087158203125,
0.6807023393110380737880404922179877758026123046875,
0.12990038273776127741854224950657226145267486572265625,
0.0073216170221306331455934923724271357059478759765625,
0.0241362979067758776086094485435751266777515411376953125,
0.0486131344836511214424490390229038894176483154296875,
0.06744960554052126244783949005068279802799224853515625,
0.16460337358371057714379048775299452245235443115234375,
0.06738842779668796634240379717084579169750213623046875,
0.211638457259248513597782448414363898336887359619140625,
0.326853351688932480811899949912913143634796142578125,
0.6223390263891530604922763814101926982402801513671875,
0.52027366261527863144920047488994896411895751953125,
