0.351000010967254638671875,
0.3100793063640594482421875,
0.834327518939971923828125,
0.539077937602996826171875,
0.9690444469451904296875,
0.116989500820636749267578125,
0.402881562709808349609375,
0.9382152557373046875,
0.2260728180408477783203125,
0.682359218597412109375,
0.845305979251861572265625,
0.509978771209716796875,
0.97461163997650146484375,
0.096500791609287261962890625,
0.3400346934795379638671875,
0.87520325183868408203125,
0.4259678423404693603515625,
0.953625142574310302734375,
0.17247450351715087890625,
0.55663549900054931640625,
0.96249043941497802734375,
0.14080011844635009765625,
0.47180426120758056640625,
0.971899509429931640625,
0.106512330472469329833984375,
0.3711530864238739013671875,
0.910254061222076416015625,
0.318597257137298583984375,
0.846662938594818115234375,
0.50631678104400634765625,
0.974844396114349365234375,
0.095638923346996307373046875,
0.33731925487518310546875,
0.871786415576934814453125,
0.435921967029571533203125,
0.95898663997650146484375,
0.1533919274806976318359375,
0.50646507740020751953125,
0.974837005138397216796875,
0.095666296780109405517578125,
0.3374055922031402587890625,
0.871895968914031982421875,
0.4356042444705963134765625,
0.958827495574951171875,
0.15396158397197723388671875,
0.5080039501190185546875,
0.97475016117095947265625,
0.09598791599273681640625,
0.3384195268154144287109375,
0.8731777667999267578125,
0.431879580020904541015625,
0.956902444362640380859375,
0.1608366072177886962890625,
0.526375949382781982421875,
0.97228682041168212890625,
0.105086125433444976806640625,
0.366767823696136474609375,
0.90577185153961181640625,
0.33286190032958984375,
0.866052925586700439453125,
0.4524205029010772705078125,
0.9661712646484375,
0.1274689733982086181640625,
0.43376052379608154296875,
0.957888126373291015625,
0.15732000768184661865234375,
0.51702463626861572265625,
0.973869621753692626953125,
0.099245570600032806396484375,
0.348643958568572998046875,
0.885656297206878662109375,
0.394949972629547119140625,
0.931961536407470703125,
0.2472960054874420166015625,
0.725948750972747802734375,
0.7758939266204833984375,
0.67814195156097412109375,
0.85123527050018310546875,
0.493871748447418212890625,
0.974853575229644775390625,
0.095604918897151947021484375,
0.337212026119232177734375,
0.871650278568267822265625,
0.4363166987895965576171875,
0.959183275699615478515625,
0.1526878178119659423828125,
0.50455963611602783203125,
0.97491896152496337890625,
0.095362722873687744140625,
0.33644783496856689453125,
0.8706777095794677734375,
0.4391323626041412353515625,
0.960551083087921142578125,
0.14778153598308563232421875,
0.491174399852752685546875,
0.974696218967437744140625,
0.096187651157379150390625,
0.339048802852630615234375,
0.87396943569183349609375,
0.429572761058807373046875,
0.9556560516357421875,
0.16527248919010162353515625,
0.538034260272979736328125,
0.9693582057952880859375,
0.115841209888458251953125,
0.3994459211826324462890625,
0.935566723346710205078125,
0.235098361968994140625,
0.70132577419281005859375,
0.816924989223480224609375,
0.583278357982635498046875,
0.947952449321746826171875,
0.19242055714130401611328125,
0.606040060520172119140625,
0.93114650249481201171875,
0.250039517879486083984375,
0.731327056884765625,
0.766302406787872314453125,
0.698423862457275390625,
0.821449100971221923828125,
0.572014868259429931640625,
0.954774081707000732421875,
0.16840408742427825927734375,
0.546172201633453369140625,
0.966685712337493896484375,
0.12559734284877777099609375,
0.4283083379268646240234375,
0.954955160617828369140625,
0.167761623859405517578125,
0.544508874416351318359375,
0.967274010181427001953125,
0.12345449626445770263671875,
0.4220325946807861328125,
0.9512922763824462890625,
0.18070758879184722900390625,
0.577404201030731201171875,
0.951633512973785400390625,
0.17950595915317535400390625,
0.5744059085845947265625,
0.953408718109130859375,
0.1732400953769683837890625,
0.55858910083770751953125,
0.96161258220672607421875,
0.14396391808986663818359375,
0.4806294143199920654296875,
0.97353661060333251953125,
0.10047601163387298583984375,
0.352484285831451416015625,
0.89013254642486572265625,
0.3814067542552947998046875,
0.92014896869659423828125,
0.286551892757415771484375,
0.797315657138824462890625,
0.630253255367279052734375,
0.908832967281341552734375,
0.323136866092681884765625,
0.85300576686859130859375,
0.4890090525150299072265625,
0.974528968334197998046875,
0.09680680930614471435546875,
0.3409974873065948486328125,
0.87640106678009033203125,
0.4224567413330078125,
0.951549470424652099609375,
0.179802000522613525390625,
0.575145661830902099609375,
0.952977240085601806640625,
0.1747653186321258544921875,
0.562467396259307861328125,
0.95978152751922607421875,
0.15054370462894439697265625,
0.4987331926822662353515625,
0.97499382495880126953125,
0.095085375010967254638671875,
0.335572183132171630859375,
0.869557678699493408203125,
0.44236576557159423828125,
0.962045371532440185546875,
0.14240489900112152099609375,
0.4762903749942779541015625,
0.972807705402374267578125,
0.10316620767116546630859375,
0.36083948612213134765625,
0.899473965167999267578125,
0.3526401519775390625,
0.890311777591705322265625,
0.380861222743988037109375,
0.919643223285675048828125,
0.288208305835723876953125,
0.800062716007232666015625,
0.623853266239166259765625,
0.91517543792724609375,
0.3027544915676116943359375,
0.823267400264739990234375,
0.567442953586578369140625,
0.957260608673095703125,
0.159559667110443115234375,
0.52299153804779052734375,
0.972938477993011474609375,
0.102683864533901214599609375,
0.3593455851078033447265625,
0.89784371852874755859375,
0.357709467411041259765625,
0.8960382938385009765625,
0.3632993400096893310546875,
0.902120411396026611328125,
0.3443667888641357421875,
0.8805353641510009765625,
0.4102520644664764404296875,
0.94358670711517333984375,
0.20760025084018707275390625,
0.6415593624114990234375,
0.89684772491455078125,
0.3607963621616363525390625,
0.8994271755218505859375,
0.35278594493865966796875,
0.8904793262481689453125,
0.380351006984710693359375,
0.91916811466217041015625,
0.289762556552886962890625,
0.80262088775634765625,
0.617840349674224853515625,
0.92084324359893798828125,
0.2842747867107391357421875,
0.793504238128662109375,
0.63903558254241943359375,
0.899609506130218505859375,
0.3522177636623382568359375,
0.889825642108917236328125,
0.3823402822017669677734375,
0.921009123325347900390625,
0.28373014926910400390625,
0.79258668422698974609375,
0.641132831573486328125,
0.89731800556182861328125,
0.359339773654937744140625,
0.897837340831756591796875,
0.357729256153106689453125,
0.8960602283477783203125,
0.36323153972625732421875,
0.902048170566558837890625,
0.344593346118927001953125,
0.880810201168060302734375,
0.4094360172748565673828125,
0.9430129528045654296875,
0.2095841467380523681640625,
0.64606869220733642578125,
0.89178931713104248046875,
0.3763544261455535888671875,
0.915375888347625732421875,
0.3021052181720733642578125,
0.82226693630218505859375,
0.569961726665496826171875,
0.9559109210968017578125,
0.16436640918254852294921875,
0.535665333271026611328125,
0.970039188861846923828125,
0.113346330821514129638671875,
0.3919458687305450439453125,
0.929464817047119140625,
0.25568389892578125,
0.74220764636993408203125,
0.74620831012725830078125,
0.73858773708343505859375,
0.752995967864990234375,
0.725372850894927978515625,
0.776907622814178466796875,
0.6759564876556396484375,
0.854253351688385009765625,
0.4855678379535675048828125,
0.974187791347503662109375,
0.0980691611766815185546875,
0.3449612557888031005859375,
0.881255626678466796875,
0.4081121981143951416015625,
0.94207096099853515625,
0.21283574402332305908203125,
0.653393089771270751953125,
0.883235156536102294921875,
0.4022102057933807373046875,
0.937704861164093017578125,
0.2278163731098175048828125,
0.68607270717620849609375,
0.839970171451568603515625,
0.524239122867584228515625,
0.97270858287811279296875,
0.103531725704669952392578125,
0.361970365047454833984375,
0.900696575641632080078125,
0.348824799060821533203125,
0.885869681835174560546875,
0.394307911396026611328125,
0.931433856487274169921875,
0.24907283484935760498046875,
0.729438722133636474609375,
0.769695758819580078125,
0.691330432891845703125,
0.83223140239715576171875,
0.54452693462371826171875,
0.967267692089080810546875,
0.123477526009082794189453125,
0.422100245952606201171875,
0.95133340358734130859375,
0.1805628240108489990234375,
0.5770435333251953125,
0.951850831508636474609375,
0.17874021828174591064453125,
0.572489440441131591796875,
0.9545066356658935546875,
0.1693525016307830810546875,
0.548621714115142822265625,
0.965780198574066162109375,
0.12889035046100616455078125,
0.4378827512264251708984375,
0.9599516391754150390625,
0.14993350207805633544921875,
0.497068464756011962890625,
0.974966526031494140625,
0.09518651664257049560546875,
0.3358915746212005615234375,
0.86996686458587646484375,
0.441185653209686279296875,
0.961509406566619873046875,
0.1443353593349456787109375,
0.4816603958606719970703125,
0.973688304424285888671875,
0.09991562366485595703125,
0.35073673725128173828125,
0.888109862804412841796875,
0.387545883655548095703125,
0.9256808757781982421875,
0.2683036029338836669921875,
0.765635430812835693359375,
0.69980752468109130859375,
0.819300174713134765625,
0.577384889125823974609375,
0.9516451358795166015625,
0.17946501076221466064453125,
0.574303567409515380859375,
0.9534680843353271484375,
0.17303012311458587646484375,
0.5580537319183349609375,
0.9618561267852783203125,
0.14308679103851318359375,
0.47819054126739501953125,
0.973144948482513427734375,
0.10192205011844635009765625,
0.356982409954071044921875,
0.895229339599609375,
0.3657957017421722412109375,
0.904757916927337646484375,
0.336067020893096923828125,
0.8701913356781005859375,
0.4405376911163330078125,
0.961210548877716064453125,
0.145410835742950439453125,
0.4846394360065460205078125,
0.9740798473358154296875,
0.098468370735645294189453125,
0.3462121784687042236328125,
0.88276231288909912109375,
0.40362274646759033203125,
0.938774585723876953125,
0.224159777164459228515625,
0.678257524967193603515625,
0.85107457637786865234375,
0.49431192874908447265625,
0.974873840808868408203125,
0.095529861748218536376953125,
0.3369752466678619384765625,
0.871349513530731201171875,
0.437188208103179931640625,
0.959613263607025146484375,
0.15114702284336090087890625,
0.500376284122467041015625,
0.97499942779541015625,
0.09506462514400482177734375,
0.335506618022918701171875,
0.869473516941070556640625,
0.442608356475830078125,
0.962154209613800048828125,
0.14201261103153228759765625,
0.4751956462860107421875,
0.972600519657135009765625,
0.103930123150348663330078125,
0.3632017672061920166015625,
0.902016460895538330078125,
0.3446927964687347412109375,
0.880930721759796142578125,
0.4090779721736907958984375,
0.94275939464569091796875,
0.21046006679534912109375,
0.648049890995025634765625,
0.889516770839691162109375,
0.3832790851593017578125,
0.92186737060546875,
0.2809089124202728271484375,
0.787796497344970703125,
0.651975452899932861328125,
0.884923517704010009765625,
0.3971521854400634765625,
0.933747112751007080078125,
0.24126742780208587646484375,
0.713924109935760498046875,
0.79652225971221923828125,
0.632090747356414794921875,
0.906952917575836181640625,
0.32911837100982666015625,
0.86111795902252197265625,
0.4664159119129180908203125,
0.970601260662078857421875,
0.11128437519073486328125,
0.385710656642913818359375,
0.924058020114898681640625,
0.273681700229644775390625,
0.7752420902252197265625,
0.679543018341064453125,
0.849280774593353271484375,
0.4992114603519439697265625,
0.97499763965606689453125,
0.095071248710155487060546875,
0.3355275690555572509765625,
0.869500458240509033203125,
0.442530691623687744140625,
0.962119400501251220703125,
0.14213807880878448486328125,
0.4755459129810333251953125,
0.972667872905731201171875,
0.103681825101375579833984375,
0.362434446811676025390625,
0.9011952877044677734375,
0.3472651541233062744140625,
0.884021103382110595703125,
0.3998583853244781494140625,
0.935889542102813720703125,
0.23400120437145233154296875,
0.699054062366485595703125,
0.820472240447998046875,
0.574460446834564208984375,
0.9533770084381103515625,
0.17335222661495208740234375,
0.5588748455047607421875,
0.961481630802154541015625,
0.144435346126556396484375,
0.4819377362728118896484375,
0.973727643489837646484375,
0.099770270287990570068359375,
0.3502830564975738525390625,
0.887580931186676025390625,
0.3891460001468658447265625,
0.927074491977691650390625,
0.2636687755584716796875,
0.757175505161285400390625,
0.7170569896697998046875,
0.791256487369537353515625,
0.644161641597747802734375,
0.89394795894622802734375,
0.369739532470703125,
0.9088256359100341796875,
0.323160231113433837890625,
0.8530380725860595703125,
0.4889200627803802490234375,
0.974521219730377197265625,
0.09683549404144287109375,
0.34108769893646240234375,
0.876512825489044189453125,
0.42212855815887451171875,
0.95135056972503662109375,
0.1805023849010467529296875,
0.57689297199249267578125,
0.951941192150115966796875,
0.17842172086238861083984375,
0.57169091701507568359375,
0.954955637454986572265625,
0.16775994002819061279296875,
0.54450452327728271484375,
0.967275440692901611328125,
0.123449288308620452880859375,
0.4220173060894012451171875,
0.951282918453216552734375,
0.180740535259246826171875,
0.5774862766265869140625,
0.951583921909332275390625,
0.179680645465850830078125,
0.574842512607574462890625,
0.95315456390380859375,
0.17413866519927978515625,
0.5608761310577392578125,
0.960547029972076416015625,
0.147796094417572021484375,
0.4912144243717193603515625,
0.974699079990386962890625,
0.09617705643177032470703125,
0.3390154540538787841796875,
0.87392747402191162109375,
0.429695188999176025390625,
0.955723226070404052734375,
0.1650337278842926025390625,
0.537410676479339599609375,
0.9695417881011962890625,
0.115168988704681396484375,
0.3974298536777496337890625,
0.93396961688995361328125,
0.240514457225799560546875,
0.712402284145355224609375,
0.799052536487579345703125,
0.626213550567626953125,
0.912873566150665283203125,
0.3101881444454193115234375,
0.834488689899444580078125,
0.53865754604339599609375,
0.96917188167572021484375,
0.116523206233978271484375,
0.401487648487091064453125,
0.937151730060577392578125,
0.22970362007617950439453125,
0.69006550312042236328125,
0.834112942218780517578125,
0.5396373271942138671875,
0.96887266635894775390625,
0.117617852985858917236328125,
0.404757201671600341796875,
0.939622342586517333984375,
0.2212555706501007080078125,
0.671976029872894287109375,
0.85965454578399658203125,
0.4705295860767364501953125,
0.9716129302978515625,
0.10756684839725494384765625,
0.3743852674961090087890625,
0.9134616851806640625,
0.308292806148529052734375,
0.831668555736541748046875,
0.5459842681884765625,
0.966753304004669189453125,
0.1253512799739837646484375,
0.4275895059108734130859375,
0.954551160335540771484375,
0.16919465363025665283203125,
0.54821455478668212890625,
0.965933859348297119140625,
0.1283319890499114990234375,
0.4362652599811553955078125,
0.95915782451629638671875,
0.1527789533138275146484375,
0.504806458950042724609375,
0.97490990161895751953125,
0.095396287739276885986328125,
0.336553752422332763671875,
0.870812833309173583984375,
0.4387415945529937744140625,
0.96036493778228759765625,
0.14845009148120880126953125,
0.493009388446807861328125,
0.9748094081878662109375,
0.095768503844738006591796875,
0.33772790431976318359375,
0.87230432033538818359375,
0.43441903591156005859375,
0.958226621150970458984375,
0.15611062943935394287109375,
0.513786375522613525390625,
0.974258840084075927734375,
0.097806356847286224365234375,
0.3441371023654937744140625,
0.8802564144134521484375,
0.4110797345638275146484375,
0.94416344165802001953125,
0.20560348033905029296875,
0.63698971271514892578125,
0.901811897754669189453125,
0.3453340828418731689453125,
0.8817059993743896484375,
0.406772077083587646484375,
0.941103398799896240234375,
0.21616838872432708740234375,
0.6608145236968994140625,
0.874140918254852294921875,
0.429072439670562744140625,
0.9553802013397216796875,
0.166252613067626953125,
0.540589511394500732421875,
0.9685747623443603515625,
0.118707001209259033203125,
0.4080010354518890380859375,
0.9419910907745361328125,
0.21311111748218536376953125,
0.654009640216827392578125,
0.882496058940887451171875,
0.40441739559173583984375,
0.9393694400787353515625,
0.22212253510951995849609375,
0.67385804653167724609375,
0.857116222381591796875,
0.4776252210140228271484375,
0.9730474948883056640625,
0.102281667292118072509765625,
0.358098506927490234375,
0.89646947383880615234375,
0.3619666397571563720703125,
0.90069258213043212890625,
0.3488372862339019775390625,
0.88588440418243408203125,
0.3942635953426361083984375,
0.931397259235382080078125,
0.24919597804546356201171875,
0.729679644107818603515625,
0.769264280796051025390625,
0.692237317562103271484375,
0.83087480068206787109375,
0.54803526401519775390625,
0.9660012722015380859375,
0.128086984157562255859375,
0.4355547726154327392578125,
0.958802700042724609375,
0.1540503203868865966796875,
0.508243381977081298828125,
0.9747350215911865234375,
0.0960439741611480712890625,
0.338596165180206298828125,
0.87340033054351806640625,
0.431231558322906494140625,
0.9565565586090087890625,
0.16206882894039154052734375,
0.52962982654571533203125,
0.97157609462738037109375,
0.107702352106571197509765625,
0.3747999668121337890625,
0.913867294788360595703125,
0.30698406696319580078125,
0.82970488071441650390625,
0.551049292087554931640625,
0.96483647823333740234375,
0.13231550157070159912109375,
0.44775164127349853515625,
0.96435344219207763671875,
0.13406594097614288330078125,
0.45275986194610595703125,
0.966296672821044921875,
0.127012908458709716796875,
0.4324344694614410400390625,
0.957196176052093505859375,
0.15978945791721343994140625,
0.523601472377777099609375,
0.972827613353729248046875,
0.10309278964996337890625,
0.360612213611602783203125,
0.899227082729339599609375,
0.35340917110443115234375,
0.891193389892578125,
0.3781741559505462646484375,
0.917118012905120849609375,
0.296449005603790283203125,
0.813411295413970947265625,
0.591916143894195556640625,
0.942050635814666748046875,
0.212905824184417724609375,
0.653550088405609130859375,
0.88304722309112548828125,
0.40277183055877685546875,
0.938132107257843017578125,
0.22635699808597564697265625,
0.68296611309051513671875,
0.84444129467010498046875,
0.512304782867431640625,
0.974409520626068115234375,
0.09724886715412139892578125,
0.3423869609832763671875,
0.87811672687530517578125,
0.4174082279205322265625,
0.94839656352996826171875,
0.19086803495883941650390625,
0.60230600833892822265625,
0.93418061733245849609375,
0.2398000657558441162109375,
0.710954368114471435546875,
0.801443159580230712890625,
0.62061488628387451171875,
0.918262958526611328125,
0.2927187979221343994140625,
0.807434618473052978515625,
0.606387436389923095703125,
0.93085873126983642578125,
0.25100696086883544921875,
0.733209669589996337890625,
0.762891709804534912109375,
0.705462992191314697265625,
0.810361385345458984375,
0.59933567047119140625,
0.9365165233612060546875,
0.231867969036102294921875,
0.6946103572845458984375,
0.8272945880889892578125,
0.55722522735595703125,
0.962228596210479736328125,
0.14174441993236541748046875,
0.474446475505828857421875,
0.972453415393829345703125,
0.1044723093509674072265625,
0.364875614643096923828125,
0.9037914276123046875,
0.3391146957874298095703125,
0.874052107334136962890625,
0.4293315708637237548828125,
0.95552337169647216796875,
0.16574399173259735107421875,
0.539264380931854248046875,
0.968987405300140380859375,
0.117198176681995391845703125,
0.4035048186779022216796875,
0.938685834407806396484375,
0.2244634926319122314453125,
0.67891061305999755859375,
0.850164949893951416015625,
0.49679958820343017578125,
0.9749600887298583984375,
0.095210365951061248779296875,
0.3359668552875518798828125,
0.870063245296478271484375,
0.4409074485301971435546875,
0.961381435394287109375,
0.14479596912860870361328125,
0.482937395572662353515625,
0.973864614963531494140625,
0.099264077842235565185546875,
0.3487018048763275146484375,
0.885724544525146484375,
0.3947446644306182861328125,
0.931793153285980224609375,
0.247863233089447021484375,
0.727065503597259521484375,
0.773920953273773193359375,
0.682372510433197021484375,
0.845287024974822998046875,
0.51002979278564453125,
0.974607646465301513671875,
0.096515573561191558837890625,
0.3400812447071075439453125,
0.875261366367340087890625,
0.4257977306842803955078125,
0.9535267353057861328125,
0.172822654247283935546875,
0.5575244426727294921875,
0.962094724178314208984375,
0.1422270238399505615234375,
0.475794136524200439453125,
0.972714900970458984375,
0.10350842773914337158203125,
0.36189830303192138671875,
0.90061891078948974609375,
0.349067509174346923828125,
0.886155605316162109375,
0.3934470117092132568359375,
0.93072116374969482421875,
0.251469194889068603515625,
0.734106540679931640625,
0.761257112026214599609375,
0.708804428577423095703125,
0.80496275424957275390625,
0.6122910976409912109375,
0.92582380771636962890625,
0.26782894134521484375,
0.764776766300201416015625,
0.70158374309539794921875,
0.81651961803436279296875,
0.5842797756195068359375,
0.9472980499267578125,
0.19470538198947906494140625,
0.611501276493072509765625,
0.926513135433197021484375,
0.2655375301837921142578125,
0.760606706142425537109375,
0.71012818813323974609375,
0.802799999713897705078125,
0.61741745471954345703125,
0.921231329441070556640625,
0.2830002605915069580078125,
0.79135334491729736328125,
0.6439416408538818359375,
0.89419519901275634765625,
0.36897957324981689453125,
0.9080512523651123046875,
0.3256272971630096435546875,
0.856417179107666015625,
0.47957050800323486328125,
0.973372280597686767578125,
0.101082868874073028564453125,
0.3543739616870880126953125,
0.89229297637939453125,
0.3748142719268798828125,
0.9138813018798828125,
0.3069388568401336669921875,
0.8296368122100830078125,
0.55122435092926025390625,
0.964766681194305419921875,
0.132568538188934326171875,
0.448477089405059814453125,
0.9646470546722412109375,
0.13300214707851409912109375,
0.44971907138824462890625,
0.965140163898468017578125,
0.1312140524387359619140625,
0.44458806514739990234375,
0.963025152683258056640625,
0.138870060443878173828125,
0.4663821756839752197265625,
0.970592498779296875,
0.1113165318965911865234375,
0.3858081400394439697265625,
0.924144923686981201171875,
0.27339422702789306640625,
0.77473437786102294921875,
0.68063199520111083984375,
0.847751200199127197265625,
0.503369510173797607421875,
0.974955737590789794921875,
0.09522648155689239501953125,
0.3360177576541900634765625,
0.870128333568572998046875,
0.4407195746898651123046875,
0.961294710636138916015625,
0.145108044147491455078125,
0.4838016331195831298828125,
0.97397673130035400390625,
0.098849631845951080322265625,
0.3474057018756866455078125,
0.884188473224639892578125,
0.39935696125030517578125,
0.935496807098388671875,
0.235335886478424072265625,
0.7018163204193115234375,
0.816153705120086669921875,
0.585182666778564453125,
0.9467012882232666015625,
0.19678604602813720703125,
0.616439044475555419921875,
0.922123610973358154296875,
0.280065476894378662109375,
0.786352336406707763671875,
0.655209124088287353515625,
0.881049573421478271484375,
0.4087247550487518310546875,
0.942508399486541748046875,
0.21132664382457733154296875,
0.65000402927398681640625,
0.88724529743194580078125,
0.3901602327823638916015625,
0.927947461605072021484375,
0.26075780391693115234375,
0.751776397228240966796875,
0.727773725986480712890625,
0.772664606571197509765625,
0.685050666332244873046875,
0.84144937992095947265625,
0.520308077335357666015625,
0.973391592502593994140625,
0.10101155936717987060546875,
0.35415208339691162109375,
0.892040729522705078125,
0.375585854053497314453125,
0.914632380008697509765625,
0.304511964321136474609375,
0.825959265232086181640625,
0.560627162456512451171875,
0.9606649875640869140625,
0.147372305393218994140625,
0.4900495111942291259765625,
0.9746139049530029296875,
0.096492402255535125732421875,
0.340008318424224853515625,
0.875170409679412841796875,
0.426063954830169677734375,
0.953680515289306640625,
0.17227856814861297607421875,
0.55613481998443603515625,
0.9627106189727783203125,
0.140005648136138916015625,
0.4695758819580078125,
0.97139012813568115234375,
0.108386255800724029541015625,
0.3768908083438873291015625,
0.915892124176025390625,
0.3004315793514251708984375,
0.819672524929046630859375,
0.576456964015960693359375,
0.95220196247100830078125,
0.17750220000743865966796875,
0.569381177425384521484375,
0.956226348876953125,
0.16324432194232940673828125,
0.532722949981689453125,
0.970823943614959716796875,
0.110466778278350830078125,
0.383229076862335205078125,
0.92182171344757080078125,
0.2810591161251068115234375,
0.788053095340728759765625,
0.651399135589599609375,
0.88560545444488525390625,
0.395102918148040771484375,
0.932086765766143798828125,
0.24687401950359344482421875,
0.725116252899169921875,
0.77735841274261474609375,
0.6749820709228515625,
0.855586946010589599609375,
0.481875896453857421875,
0.973718941211700439453125,
0.099802426993846893310546875,
0.3503834307193756103515625,
0.88769805431365966796875,
0.388791859149932861328125,
0.926767766475677490234375,
0.2646901905536651611328125,
0.75905430316925048828125,
0.713274419307708740234375,
0.79760468006134033203125,
0.629582703113555908203125,
0.909512460231781005859375,
0.3209682404994964599609375,
0.849995791912078857421875,
0.4972614943981170654296875,
0.97497069835662841796875,
0.0951710641384124755859375,
0.3358427584171295166015625,
0.86990439891815185546875,
0.4413658678531646728515625,
0.961592018604278564453125,
0.14403794705867767333984375,
0.4808349907398223876953125,
0.97356760501861572265625,
0.100361526012420654296875,
0.3521274626255035400390625,
0.88972151279449462890625,
0.382656872272491455078125,
0.921299278736114501953125,
0.2827769815921783447265625,
0.7909753322601318359375,
0.64480006694793701171875,
0.8932285308837890625,
0.3719481527805328369140625,
0.911050736904144287109375,
0.3160454332828521728515625,
0.843026816844940185546875,
0.516097128391265869140625,
0.973989427089691162109375,
0.098802693188190460205078125,
0.3472588062286376953125,
0.884013473987579345703125,
0.39988124370574951171875,
0.9359073638916015625,
0.233940601348876953125,
0.698928356170654296875,
0.820667266845703125,
0.57397282123565673828125,
0.953659355640411376953125,
0.172353446483612060546875,
0.5563261508941650390625,
0.962626755237579345703125,
0.1403082907199859619140625,
0.4704253375530242919921875,
0.971588790416717529296875,
0.10765565931797027587890625,
0.374657094478607177734375,
0.913727700710296630859375,
0.307434618473052978515625,
0.830382406711578369140625,
0.549305140972137451171875,
0.965519130229949951171875,
0.12983857095241546630859375,
0.4406239986419677734375,
0.9612505435943603515625,
0.145266950130462646484375,
0.484241425991058349609375,
0.974031507968902587890625,
0.098647110164165496826171875,
0.3467718660831451416015625,
0.88343250751495361328125,
0.4016201198101043701171875,
0.937253415584564208984375,
0.22935687005519866943359375,
0.68933391571044921875,
0.83519542217254638671875,
0.53681170940399169921875,
0.969715118408203125,
0.114534057676792144775390625,
0.3955224454402923583984375,
0.93242931365966796875,
0.24571907520294189453125,
0.722830712795257568359375,
0.781351268291473388671875,
0.666281759738922119140625,
0.867166459560394287109375,
0.44923627376556396484375,
0.964949905872344970703125,
0.131904184818267822265625,
0.44657135009765625,
0.963867008686065673828125,
0.1358268558979034423828125,
0.4577739536762237548828125,
0.968046247959136962890625,
0.1206375658512115478515625,
0.413728177547454833984375,
0.945972979068756103515625,
0.19932161271572113037109375,
0.62241077423095703125,
0.916560828685760498046875,
